"HP","HP3k","HP400k","Hamilton","BW","linear","quad","BN","UC","combined cycle","date"
"100",0.474845289643895,0.0981134688967984,7.54212612989627,0.0100239699409728,4.92266048926513,11.5163168316832,2.21729528246939,0.0100239699409728,1.9895,3.14901716236474,2014-01-01
"101",-0.237451910328616,-0.61254251827313,6.65574493466968,0.158849241664351,4.14614311765047,10.7541059988352,1.20388575693664,0.158849241664351,1.5723,3.11707475709071,2014-04-01
"102",0.477524318328733,0.132165579145891,7.32010708766003,0.485505738467211,4.82694436196176,11.5574719208072,1.72709111277072,0.485505738467211,1.193,2.57109937418107,2014-07-01
"103",-0.400565250540467,-0.741634768470647,6.23531939564501,0.243682028359495,3.9050800197294,10.5968259895444,0.542702443187892,0.243682028359495,0.91301,3.05424420878746,2014-10-01
"104",3.86295677948118,3.66979011418036,11.061216599906,-0.496502937814603,8.23171695355808,15.6356043956044,5.12850300642754,-0.496502937814603,0.62123,2.31336169148816,2015-01-01
"105",4.06722390604918,4.03130495514762,11.9194760075823,0.603170035133116,8.54131083772683,16.7288050314465,5.73457540872104,0.603170035133116,0.36122,5.08372732816578,2015-04-01
"106",5.41871978639224,5.58450807177167,14.2249797391931,3.6951037230388,10.1007945457489,19.318850290954,7.73562471835265,3.6951037230388,0.24918,5.67097809817295,2015-07-01
"107",5.49865248238137,5.86616517005521,15.3426915018533,2.08357179592637,10.4624941843568,20.7506230529595,8.5343384111197,2.08357179592637,0.2812,7.60768578396865,2015-10-01
"108",2.48170131365902,2.9454856488471,12.8780314813972,3.24000460643537,7.72801353935777,18.5617227319062,5.83489481975721,3.24000460643537,0.38911,7.68852227111569,2016-01-01
"109",3.69178663638701,4.28362979039068,14.8768012932916,0.810830620296802,9.27919608559218,20.8824520433695,7.55894146022584,0.810830620296802,0.56766,6.22167612835904,2016-04-01
"110",3.53738275392274,4.24405814688868,15.5144882133977,-0.193601003614871,9.47055281894399,21.863144963145,7.92048087048084,-0.193601003614871,0.79716,6.76228306160759,2016-07-01
"111",0.856599009950116,1.58054176417463,13.162978262177,3.15461643788477,7.08914324161222,19.8156692406692,5.3663648477808,3.15461643788477,0.98654,6.77046165793408,2016-10-01
"112",-0.106518694350825,0.59332225736128,12.3377983526098,1.03476269374992,6.38974585521005,19.2843552465234,4.36949065140726,1.03476269374992,1.0807,5.98938601628063,2017-01-01
"113",-1.83342870319854,-1.22303370518074,10.4044001068656,-0.633464812050364,4.84215873800807,17.6105263157895,2.31907008768553,-0.633464812050364,1.1453,4.95927254972604,2017-04-01
"114",-3.33290248363269,-2.86812869640025,8.37167374243427,0.0922979533364923,3.42650733561908,15.7989016018307,0.221926931271213,0.0922979533364923,1.1622,3.41017136012083,2017-07-01
