"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
"82",-3.38759266897762,-3.66102354153853,3.89698579394704,-0.423754012079456,8.4351789807794,-2.77521405199943,1.13739477142948,7.9796,1.62234381169417,2009-07-01
"83",-4.73317581853357,-5.1741559396319,1.44474651523379,-6.63945104529898,6.05041536863968,-5.12897672601866,-2.40866990865782,6.7742,1.28766963916283,2009-10-01
"84",-5.94292682005886,-6.58584129140161,-1.15920537728849,-4.2667869330804,3.46269113149847,-7.56920350291912,-7.92665834243708,5.475,-1.34069112983355,2010-01-01
"85",-7.33682372177327,-8.22068987375536,-4.28069597870828,-8.75671613177886,0.293394495412855,-10.4535567928229,-12.7948627647387,4.2055,-3.19715407203149,2010-04-01
"86",-7.80750035166017,-8.93900998589595,-6.65771613309497,-13.640177998098,-2.18378378378381,-12.5453799578799,-15.2508411384865,3.2141,-6.02685550182949,2010-07-01
"87",-8.00925955361669,-9.38397792465386,-8.8945121229421,-16.0443393246661,-4.57253861003863,-14.4567234427854,-13.4506745637577,2.2698,-8.08203050962834,2010-10-01
"88",-7.7516913479663,-9.34800843434715,-10.7117193256657,-18.9471295018822,-6.58696270543615,-15.9221355379599,-13.1092157597836,1.6152,-9.15987949772758,2011-01-01
"89",-7.13267409711079,-8.91541049780571,-12.1294896919918,-21.3443114965238,-8.24047508150909,-16.9738401409449,-11.0210394485426,1.1666,-10.1479911910087,2011-04-01
"90",-6.23853548564276,-8.16239932620024,-13.1674872029443,-21.3623111408845,-9.54585812356979,-17.6419008916594,-8.91832454051752,0.60061,-10.5710952755622,2011-07-01
"91",-5.14443940608868,-7.15724055834008,-13.8448843253019,-22.3540044841347,-10.5152923538231,-17.9543728135932,-6.85391626721839,0.083325,-10.4920680744959,2011-10-01
"92",-4.71438858329145,-6.78644087375585,-15.1256736203112,-21.6121586345227,-12.1263483642794,-18.8624713392978,-7.660828657255,-0.44608,-10.4280884235839,2012-01-01
"93",-4.02537371278331,-6.11979639068514,-16.0295749454596,-25.1906768718328,-13.3913950456323,-19.3950361370102,-10.3591309119143,-1.061,-10.8401316088066,2012-04-01
"94",-2.66506685364158,-4.72429954584405,-16.0086206302622,-25.4062388092963,-13.7423159094146,-19.0232694772824,-6.23700740102594,-1.5701,-11.7405440464662,2012-07-01
"95",-1.43806162326604,-3.4107212240516,-15.86967072071,-23.111545427348,-13.9829831932773,-18.5551948051948,-2.14544086401215,-2.0246,-10.9014834186826,2012-10-01
"96",-1.22443884862602,-3.09513185770504,-16.6592371370654,-20.8694606843266,-15.1808815426997,-19.0184944451971,-4.05607336179157,-2.5172,-9.8740279991091,2013-01-01
